timestamp,ip_address,user_agent,url,status_code,response_time,referrer
2024-01-01 00:36:00,192.168.111.180,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page50.html,200,0.10345645117465523,naver.com
2024-01-01 00:37:00,192.168.188.52,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page20.html,200,0.39048167939156025,google.com
2024-01-01 00:38:00,192.168.207.234,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page66.html,200,0.16599035511549282,facebook.com
2024-01-01 00:39:00,192.168.24.26,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page36.html,200,0.19538727342334394,direct
2024-01-01 00:40:00,192.168.125.218,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page79.html,200,0.21656825843253166,naver.com
2024-01-01 00:41:00,192.168.238.90,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page38.html,200,0.03270638330797551,
2024-01-01 00:42:00,192.168.122.10,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page22.html,301,2.1329824295962836,direct
2024-01-01 00:43:00,192.168.17.245,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page61.html,200,0.01602127558447292,
2024-01-01 00:44:00,192.168.206.2,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page50.html,200,0.543090252036647,
2024-01-01 00:45:00,192.168.112.205,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page96.html,200,0.23199300395684588,naver.com
2024-01-01 00:46:00,192.168.27.201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page59.html,200,0.5192437183709089,naver.com
2024-01-01 00:47:00,192.168.71.176,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page20.html,200,0.2202210566787589,
2024-01-01 00:48:00,192.168.202.248,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page36.html,200,0.5600466506086305,google.com
2024-01-01 00:49:00,192.168.118.9,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page97.html,200,0.6532529372820298,
2024-01-01 00:50:00,192.168.86.23,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page15.html,200,0.5864836416948925,
2024-01-01 00:51:00,192.168.199.240,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page62.html,200,0.06049770943335147,naver.com
2024-01-01 00:52:00,192.168.73.27,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page3.html,200,0.5348568055110441,facebook.com
2024-01-01 00:53:00,192.168.216.93,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page93.html,200,0.16424338734834174,direct
2024-01-01 00:54:00,192.168.81.84,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page91.html,200,0.014612134945072602,naver.com
2024-01-01 00:55:00,192.168.199.43,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page5.html,200,0.2679270119351547,google.com
2024-01-01 00:56:00,192.168.232.7,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page56.html,200,0.2841771437792334,direct
2024-01-01 00:57:00,192.168.92.83,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page31.html,200,0.31478030621086156,naver.com
2024-01-01 00:58:00,192.168.191.84,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page86.html,200,0.6100920253431413,naver.com
2024-01-01 00:59:00,192.168.44.167,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page35.html,301,0.18469472239173124,facebook.com
2024-01-01 01:00:00,192.168.40.135,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page71.html,500,0.18937301638609694,google.com
2024-01-01 01:01:00,192.168.198.25,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page70.html,200,0.0312315415036887,google.com
2024-01-01 01:02:00,192.168.233.59,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page26.html,404,0.580490528299456,naver.com
2024-01-01 01:03:00,192.168.141.103,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page1.html,200,0.4194636027706973,facebook.com
2024-01-01 01:04:00,192.168.232.86,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page83.html,301,0.21494943248563492,naver.com
2024-01-01 01:05:00,192.168.241.209,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page7.html,200,0.6107103672089201,
2024-01-01 01:06:00,192.168.112.86,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page36.html,200,0.3854006000400974,
2024-01-01 01:07:00,192.168.98.62,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page76.html,200,0.3167273279130964,facebook.com
2024-01-01 01:08:00,192.168.8.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page84.html,200,0.35802834915725706,naver.com
2024-01-01 01:09:00,192.168.173.146,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page87.html,200,0.505779128536303,facebook.com
2024-01-01 01:10:00,192.168.216.60,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page25.html,500,0.5394086609573998,naver.com
2024-01-01 01:11:00,192.168.246.60,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page94.html,200,0.17051176241777488,naver.com
2024-01-01 01:12:00,192.168.106.2,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page59.html,200,0.07584381977959283,
2024-01-01 01:13:00,192.168.194.91,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page61.html,200,0.08517723317156073,direct
2024-01-01 01:14:00,192.168.14.48,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page29.html,200,0.509980346860451,google.com
2024-01-01 01:15:00,192.168.103.245,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page95.html,200,1.031285470039976,google.com
2024-01-01 01:16:00,192.168.245.56,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page18.html,200,0.263389670408414,facebook.com
2024-01-01 01:17:00,192.168.12.224,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page41.html,200,0.09287581257677281,google.com
2024-01-01 01:18:00,192.168.220.55,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page19.html,200,0.7065296813151689,
2024-01-01 01:19:00,192.168.156.110,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page4.html,200,0.8933545452022233,direct
2024-01-01 01:20:00,192.168.217.4,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page65.html,200,1.0625645231476806,naver.com
2024-01-01 01:21:00,192.168.218.36,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page41.html,200,0.46675841250852285,naver.com
2024-01-01 01:22:00,192.168.178.131,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page15.html,500,0.9856652199744205,
2024-01-01 01:23:00,192.168.1.17,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page54.html,200,0.007767502092494085,google.com
2024-01-01 01:24:00,192.168.199.62,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page64.html,200,0.05671639435372024,naver.com
2024-01-01 01:25:00,192.168.48.62,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page72.html,200,0.04857276839967244,google.com
2024-01-01 01:26:00,192.168.69.147,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page15.html,200,0.6234483020995512,
2024-01-01 01:27:00,192.168.103.110,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page79.html,200,0.03606054940147458,naver.com
2024-01-01 01:28:00,192.168.162.227,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page50.html,200,0.3429511168079731,facebook.com
2024-01-01 01:29:00,192.168.177.208,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page22.html,200,0.3199993577375699,direct
2024-01-01 01:30:00,192.168.232.242,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page18.html,200,0.18604190044780922,google.com
2024-01-01 01:31:00,192.168.175.231,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page80.html,200,1.0216711936940994,google.com
2024-01-01 01:32:00,192.168.91.233,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page2.html,200,0.09342582221012691,google.com
2024-01-01 01:33:00,192.168.230.114,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page36.html,200,0.21728950561441335,google.com
2024-01-01 01:34:00,192.168.178.89,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page20.html,200,0.7439897087204884,
2024-01-01 01:35:00,192.168.154.56,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page16.html,200,0.01544733897569499,
2024-01-01 01:36:00,192.168.78.14,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page67.html,200,0.5588217191917744,
2024-01-01 01:37:00,192.168.206.25,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page30.html,404,0.8474917086104238,
2024-01-01 01:38:00,192.168.228.132,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page55.html,200,1.3460970788886337,naver.com
2024-01-01 01:39:00,192.168.239.207,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page66.html,200,1.0449344207178932,
2024-01-01 01:40:00,192.168.32.82,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page99.html,200,0.19237859009079475,naver.com
2024-01-01 01:41:00,192.168.78.250,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page26.html,200,0.44138463030851055,facebook.com
2024-01-01 01:42:00,192.168.193.106,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page57.html,200,0.04022203622797178,
2024-01-01 01:43:00,192.168.189.20,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page69.html,200,0.14911542689268645,facebook.com
2024-01-01 01:44:00,192.168.74.10,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page2.html,200,0.049480727111706,
2024-01-01 01:45:00,192.168.123.216,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page56.html,200,0.1893049471940586,facebook.com
2024-01-01 01:46:00,192.168.34.189,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page84.html,200,1.0404701860174546,direct
2024-01-01 01:47:00,192.168.220.155,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page62.html,200,0.21321683977740036,facebook.com
2024-01-01 01:48:00,192.168.40.193,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page34.html,200,0.4126518770566425,naver.com
2024-01-01 01:49:00,192.168.127.33,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page98.html,404,0.2840339453680581,google.com
2024-01-01 01:50:00,192.168.196.71,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page56.html,200,0.3070908565726125,facebook.com
2024-01-01 01:51:00,192.168.137.144,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page55.html,500,1.7461968727146941,google.com
2024-01-01 01:52:00,192.168.133.98,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page20.html,301,0.17559818102332264,direct
2024-01-01 01:53:00,192.168.124.151,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page50.html,301,0.4935235646982564,direct
2024-01-01 01:54:00,192.168.43.114,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page25.html,404,0.2724176161393242,naver.com
2024-01-01 01:55:00,192.168.89.185,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page84.html,200,0.0315477446299656,naver.com
2024-01-01 01:56:00,192.168.179.13,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page25.html,200,0.3360166592267778,facebook.com
2024-01-01 01:57:00,192.168.128.152,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page53.html,200,0.8392421669053794,
2024-01-01 01:58:00,192.168.139.52,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page14.html,200,0.051987942174333904,direct
2024-01-01 01:59:00,192.168.243.17,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page60.html,404,0.03606595767217483,google.com
2024-01-01 02:00:00,192.168.165.13,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page43.html,301,0.08340022955589857,
2024-01-01 02:01:00,192.168.190.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page62.html,200,0.7228101499973706,direct
2024-01-01 02:02:00,192.168.84.97,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page76.html,200,0.6436688446457827,facebook.com
2024-01-01 02:03:00,192.168.106.96,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page69.html,200,0.41622504839389096,direct
2024-01-01 02:04:00,192.168.8.56,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page63.html,200,0.31576872591223987,naver.com
2024-01-01 02:05:00,192.168.221.104,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page2.html,200,1.0960848535352583,google.com
2024-01-01 02:06:00,192.168.83.198,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page54.html,200,0.7277103861188934,google.com
2024-01-01 02:07:00,192.168.44.188,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page16.html,404,0.8355030946969356,naver.com
2024-01-01 02:08:00,192.168.103.112,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page55.html,200,0.8390251639125068,
2024-01-01 02:09:00,192.168.169.149,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page94.html,500,0.5146137636338024,naver.com
2024-01-01 02:10:00,192.168.249.214,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page43.html,200,0.3062581300196283,google.com
2024-01-01 02:11:00,192.168.42.202,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page61.html,404,1.00004816353065,facebook.com
2024-01-01 02:12:00,192.168.202.244,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page38.html,200,1.3018952143419427,
2024-01-01 02:13:00,192.168.157.208,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page45.html,404,0.012046993071371833,direct
2024-01-01 02:14:00,192.168.193.145,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page51.html,200,0.026465671979915343,facebook.com
2024-01-01 02:15:00,192.168.30.26,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page42.html,200,1.5939708401068056,
2024-01-01 02:16:00,192.168.181.125,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page24.html,200,0.16228411533212378,google.com
2024-01-01 02:17:00,192.168.238.19,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page30.html,500,1.033240702714041,google.com
2024-01-01 02:18:00,192.168.53.85,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page37.html,200,0.2461615275846223,facebook.com
2024-01-01 02:19:00,192.168.17.174,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page53.html,200,0.0634056161323407,
2024-01-01 02:20:00,192.168.104.213,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page63.html,200,0.041931732185353635,direct
2024-01-01 02:21:00,192.168.181.105,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page11.html,200,0.08510237084390336,direct
2024-01-01 02:22:00,192.168.104.192,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page78.html,404,0.1437698378735796,naver.com
2024-01-01 02:23:00,192.168.173.177,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page23.html,200,0.33522178839848027,facebook.com
2024-01-01 02:24:00,192.168.147.124,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page80.html,200,0.6044891564468783,
2024-01-01 02:25:00,192.168.199.81,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page50.html,301,2.14879041075957,facebook.com
2024-01-01 02:26:00,192.168.193.37,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page85.html,200,0.291256367237229,direct
2024-01-01 02:27:00,192.168.121.70,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page55.html,404,0.36509746818482874,
2024-01-01 02:28:00,192.168.154.130,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page55.html,200,0.36887952942043856,google.com
2024-01-01 02:29:00,192.168.59.224,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page4.html,200,0.38764994146566895,google.com
2024-01-01 02:30:00,192.168.249.240,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page97.html,200,0.3646366269158928,
2024-01-01 02:31:00,192.168.118.133,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page54.html,200,0.004406739962836878,facebook.com
2024-01-01 02:32:00,192.168.37.31,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page61.html,200,0.0008631556640834152,facebook.com
2024-01-01 02:33:00,192.168.204.99,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page78.html,200,0.05138544588508964,google.com
2024-01-01 02:34:00,192.168.94.176,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page83.html,200,0.0535457862191039,google.com
2024-01-01 02:35:00,192.168.6.15,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page5.html,200,0.6102152612597336,direct
2024-01-01 02:36:00,192.168.143.189,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,/page95.html,404,0.11465377521420976,
2024-01-01 02:37:00,192.168.16.20,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page18.html,200,1.12553790855525,facebook.com
2024-01-01 02:38:00,192.168.77.44,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page44.html,200,1.3197730315521445,direct
2024-01-01 02:39:00,192.168.170.46,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page31.html,500,1.8626335204160267,facebook.com
2024-01-01 02:40:00,192.168.95.162,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page94.html,200,1.3991075854332302,google.com
2024-01-01 02:41:00,192.168.64.157,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page21.html,200,0.15865041929628224,
2024-01-01 02:42:00,192.168.131.9,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page47.html,301,0.3564472862883933,naver.com
2024-01-01 02:43:00,192.168.203.203,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page30.html,301,0.09646176189726985,
2024-01-01 02:44:00,192.168.153.214,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page55.html,200,0.8204892005288679,naver.com
2024-01-01 02:45:00,192.168.42.250,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page68.html,200,1.09655918283559,direct
2024-01-01 02:46:00,192.168.174.73,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),/page69.html,200,0.9528746865856133,naver.com
2024-01-01 02:47:00,192.168.84.59,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,/page41.html,200,0.2840216802976108,naver.com
2024-01-01 02:48:00,192.168.21.202,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page45.html,200,0.7108030423174684,direct
2024-01-01 02:49:00,192.168.150.157,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,/page74.html,200,0.05133715757256438,
2024-01-01 02:50:00,192.168.63.73,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),/page91.html,200,0.020538498212765165,direct
